run_id,timestamp_utc,dataset,dataset_hash,pca_hash,arm,ansatz_level,R,dilution,socket_params_nominal,socket_params_effective,head_params,seed,init_seed,init_spec_id,backend,shots,session_id,calibration_set_id,repeat_index,eval_subset_id,n_eval,split,accuracy,auc,macro_f1,train_accuracy,theta_displacement,grad_rms_start,grad_rms_end,epochs_run,best_epoch,wall_seconds,git_commit,env_hash,lr_selected,lr_grid,g1_margin,patience,max_epochs,feature_scale,rff_width,rff_omega_seed,used_feature_cache,ridge_accuracy,ridge_alpha_selected
a7_20260822T081428Z,2026-08-22T08:15:15+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed33,5d05157a8a23e9156d9012fe5bfc8926359e808f10eae8c6681f7702f3b4462c,536dc33fc72f70f24b5e4a66498bcb9f9e3efe2f2c171de6faeab9c91f3265a1,D_best,,2.0,linear,192,,33,3,0x7735a7384fa3a634,RFF-int-spectrum-U0-2pi,pennylane,,,,0,test_full,1200,test,0.8008333333333333,0.8602641780089808,0.7992371290909459,0.8330952525138855,0.0,0.0666638166662428,0.023485284749047,38,8,11.076986810000108,unknown,56488e26fdba,0.03,0.001 0.003 0.01 0.03,0.0716666666666667,30,300,1.0,32.0,0x7735a7384fa3a634,True,0.8125,1e-06
a7_20260822T081428Z,2026-08-22T08:15:15+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed33,5d05157a8a23e9156d9012fe5bfc8926359e808f10eae8c6681f7702f3b4462c,536dc33fc72f70f24b5e4a66498bcb9f9e3efe2f2c171de6faeab9c91f3265a1,D_best,,2.0,linear,192,,33,3,0x7735a7384fa3a634,RFF-int-spectrum-U0-2pi,pennylane,,,,0,val_full,600,val,0.82,0.8527791074350725,0.8146431881371641,0.8330952525138855,0.0,0.0666638166662428,0.023485284749047,38,8,11.076986810000108,unknown,56488e26fdba,0.03,0.001 0.003 0.01 0.03,0.0716666666666667,30,300,1.0,32.0,0x7735a7384fa3a634,True,0.82,1e-06
a7_20260822T081428Z,2026-08-22T08:15:16+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed33,5d05157a8a23e9156d9012fe5bfc8926359e808f10eae8c6681f7702f3b4462c,536dc33fc72f70f24b5e4a66498bcb9f9e3efe2f2c171de6faeab9c91f3265a1,D_best,,2.0,linear,768,,129,1,0x8c1cd5484ddd2802,RFF-int-spectrum-U0-2pi,pennylane,,,,0,test_full,1200,test,0.8216666666666667,0.8842483931915417,0.821595304788582,0.8547618985176086,0.0,0.0788385389249181,0.030803467357535,70,40,11.720425112000155,unknown,56488e26fdba,0.01,0.001 0.003 0.01 0.03,0.0716666666666667,30,300,1.0,128.0,0x8c1cd5484ddd2802,True,0.8241666666666667,1e-06
a7_20260822T081428Z,2026-08-22T08:15:16+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed33,5d05157a8a23e9156d9012fe5bfc8926359e808f10eae8c6681f7702f3b4462c,536dc33fc72f70f24b5e4a66498bcb9f9e3efe2f2c171de6faeab9c91f3265a1,D_best,,2.0,linear,768,,129,1,0x8c1cd5484ddd2802,RFF-int-spectrum-U0-2pi,pennylane,,,,0,val_full,600,val,0.845,0.8709020271398515,0.8425396825396825,0.8547618985176086,0.0,0.0788385389249181,0.030803467357535,70,40,11.720425112000155,unknown,56488e26fdba,0.01,0.001 0.003 0.01 0.03,0.0716666666666667,30,300,1.0,128.0,0x8c1cd5484ddd2802,True,0.8333333333333334,1e-06
a7_20260822T081428Z,2026-08-22T08:15:16+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed33,5d05157a8a23e9156d9012fe5bfc8926359e808f10eae8c6681f7702f3b4462c,536dc33fc72f70f24b5e4a66498bcb9f9e3efe2f2c171de6faeab9c91f3265a1,D_best,,2.0,linear,192,,33,1,0xebbfbc7ed33e45eb,RFF-int-spectrum-U0-2pi,pennylane,,,,0,test_full,1200,test,0.81,0.8599209084642454,0.8099741353684251,0.8342857360839844,0.0,0.0834437016136725,0.0861703723028264,77,47,11.790808532000028,unknown,56488e26fdba,0.03,0.001 0.003 0.01 0.03,0.0716666666666667,30,300,1.0,32.0,0xebbfbc7ed33e45eb,True,0.8008333333333333,1e-06
a7_20260822T081428Z,2026-08-22T08:15:16+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed33,5d05157a8a23e9156d9012fe5bfc8926359e808f10eae8c6681f7702f3b4462c,536dc33fc72f70f24b5e4a66498bcb9f9e3efe2f2c171de6faeab9c91f3265a1,D_best,,2.0,linear,192,,33,1,0xebbfbc7ed33e45eb,RFF-int-spectrum-U0-2pi,pennylane,,,,0,val_full,600,val,0.825,0.8546715499103872,0.8231722891329548,0.8342857360839844,0.0,0.0834437016136725,0.0861703723028264,77,47,11.790808532000028,unknown,56488e26fdba,0.03,0.001 0.003 0.01 0.03,0.0716666666666667,30,300,1.0,32.0,0xebbfbc7ed33e45eb,True,0.8,1e-06
a7_20260822T081428Z,2026-08-22T08:15:16+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed33,5d05157a8a23e9156d9012fe5bfc8926359e808f10eae8c6681f7702f3b4462c,536dc33fc72f70f24b5e4a66498bcb9f9e3efe2f2c171de6faeab9c91f3265a1,D_best,,2.0,linear,192,,33,2,0xd5a39cfa401411b8,RFF-int-spectrum-U0-2pi,pennylane,,,,0,test_full,1200,test,0.8141666666666667,0.8693454714932782,0.8141200676002804,0.8461904525756836,0.0,0.108316597334933,0.0766504136480554,74,44,11.74590760700039,unknown,56488e26fdba,0.03,0.001 0.003 0.01 0.03,0.0716666666666667,30,300,1.0,32.0,0xd5a39cfa401411b8,True,0.805,1e-06
a7_20260822T081428Z,2026-08-22T08:15:16+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed33,5d05157a8a23e9156d9012fe5bfc8926359e808f10eae8c6681f7702f3b4462c,536dc33fc72f70f24b5e4a66498bcb9f9e3efe2f2c171de6faeab9c91f3265a1,D_best,,2.0,linear,192,,33,2,0xd5a39cfa401411b8,RFF-int-spectrum-U0-2pi,pennylane,,,,0,val_full,600,val,0.8266666666666667,0.8561409758323966,0.8249158249158249,0.8461904525756836,0.0,0.108316597334933,0.0766504136480554,74,44,11.74590760700039,unknown,56488e26fdba,0.03,0.001 0.003 0.01 0.03,0.0716666666666667,30,300,1.0,32.0,0xd5a39cfa401411b8,True,0.8033333333333333,1e-06
a7_20260822T081428Z,2026-08-22T08:15:16+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed33,5d05157a8a23e9156d9012fe5bfc8926359e808f10eae8c6681f7702f3b4462c,536dc33fc72f70f24b5e4a66498bcb9f9e3efe2f2c171de6faeab9c91f3265a1,D_best,,2.0,linear,768,,129,3,0x78af1d83bb727726,RFF-int-spectrum-U0-2pi,pennylane,,,,0,test_full,1200,test,0.8216666666666667,0.8797579810169152,0.8215695211837556,0.852142870426178,0.0,0.0775889506417357,0.0242741778501548,70,40,11.74244225199982,unknown,56488e26fdba,0.01,0.001 0.003 0.01 0.03,0.0716666666666667,30,300,1.0,128.0,0x78af1d83bb727726,True,0.8208333333333333,1e-06
a7_20260822T081428Z,2026-08-22T08:15:16+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed33,5d05157a8a23e9156d9012fe5bfc8926359e808f10eae8c6681f7702f3b4462c,536dc33fc72f70f24b5e4a66498bcb9f9e3efe2f2c171de6faeab9c91f3265a1,D_best,,2.0,linear,768,,129,3,0x78af1d83bb727726,RFF-int-spectrum-U0-2pi,pennylane,,,,0,val_full,600,val,0.85,0.8731618260956685,0.847683090566506,0.852142870426178,0.0,0.0775889506417357,0.0242741778501548,70,40,11.74244225199982,unknown,56488e26fdba,0.01,0.001 0.003 0.01 0.03,0.0716666666666667,30,300,1.0,128.0,0x78af1d83bb727726,True,0.8333333333333334,1e-06
