run_id,timestamp_utc,dataset,dataset_hash,pca_hash,arm,ansatz_level,R,dilution,socket_params_nominal,socket_params_effective,head_params,seed,init_seed,init_spec_id,backend,shots,session_id,calibration_set_id,repeat_index,eval_subset_id,n_eval,split,accuracy,auc,macro_f1,train_accuracy,theta_displacement,grad_rms_start,grad_rms_end,epochs_run,best_epoch,wall_seconds,git_commit,env_hash,lr_selected,lr_grid,g1_margin,patience,max_epochs,feature_scale,rff_width,rff_omega_seed,used_feature_cache,ridge_accuracy,ridge_alpha_selected,readout_order
probe_corr-a8986239,2026-08-31T21:03:54+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed22,daf152204bbd72927ebe009bee77245588374523bc0144bb5e7d3d282686d97e,f087808ca635cff7ff23816ed69bcf872092e3ee826c2b73a96b833594ccb0d5,D_corr,,2,linear,186,,32,1,0x90678a80c20ebac7,RFF-int-spectrum-U0-2pi,pennylane,,,,0,test_full,1200,test,0.785,0.8435374149659863,0.7846554487179487,0.7661904692649841,0.0,0.08685470145160888,0.02057703430356845,35,5,1.8758490840045852,9c5317c-dirty,440d35196202,0.001,0.001 0.003 0.01 0.03,,30,300,1.0,31,0x90678a80c20ebac7,True,0.8158333333333333,0.01,5
probe_corr-a8986239,2026-08-31T21:03:54+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed22,daf152204bbd72927ebe009bee77245588374523bc0144bb5e7d3d282686d97e,f087808ca635cff7ff23816ed69bcf872092e3ee826c2b73a96b833594ccb0d5,D_corr,,2,linear,186,,32,1,0x90678a80c20ebac7,RFF-int-spectrum-U0-2pi,pennylane,,,,0,val_full,600,val,0.7933333333333333,0.8461350293542074,0.7933310370115223,0.7661904692649841,0.0,0.08685470145160888,0.02057703430356845,35,5,1.8758490840045852,9c5317c-dirty,440d35196202,0.001,0.001 0.003 0.01 0.03,,30,300,1.0,31,0x90678a80c20ebac7,True,0.82,0.01,5
probe_corr-a8986239,2026-08-31T21:03:54+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed22,daf152204bbd72927ebe009bee77245588374523bc0144bb5e7d3d282686d97e,f087808ca635cff7ff23816ed69bcf872092e3ee826c2b73a96b833594ccb0d5,D_corr,,2,linear,186,,32,1,0x90678a80c20ebac7,RFF-int-spectrum-U0-2pi,pennylane,,,,0,test_full,1200,test,0.8191666666666667,0.8693282868703037,0.8185668031596132,0.8071428537368774,0.0,0.08685470145160888,0.03312938495075139,79,49,0.4715995840015239,9c5317c-dirty,440d35196202,0.003,0.001 0.003 0.01 0.03,,30,300,1.0,31,0x90678a80c20ebac7,True,0.8158333333333333,0.01,5
probe_corr-a8986239,2026-08-31T21:03:54+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed22,daf152204bbd72927ebe009bee77245588374523bc0144bb5e7d3d282686d97e,f087808ca635cff7ff23816ed69bcf872092e3ee826c2b73a96b833594ccb0d5,D_corr,,2,linear,186,,32,1,0x90678a80c20ebac7,RFF-int-spectrum-U0-2pi,pennylane,,,,0,val_full,600,val,0.82,0.8623354385340688,0.82,0.8071428537368774,0.0,0.08685470145160888,0.03312938495075139,79,49,0.4715995840015239,9c5317c-dirty,440d35196202,0.003,0.001 0.003 0.01 0.03,,30,300,1.0,31,0x90678a80c20ebac7,True,0.82,0.01,5
probe_corr-a8986239,2026-08-31T21:03:54+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed22,daf152204bbd72927ebe009bee77245588374523bc0144bb5e7d3d282686d97e,f087808ca635cff7ff23816ed69bcf872092e3ee826c2b73a96b833594ccb0d5,D_corr,,2,linear,186,,32,1,0x90678a80c20ebac7,RFF-int-spectrum-U0-2pi,pennylane,,,,0,test_full,1200,test,0.8216666666666667,0.8752167533680139,0.8207885304659499,0.8190476298332214,0.0,0.08685470145160888,0.045395577369534895,59,29,0.34792291699704947,9c5317c-dirty,440d35196202,0.01,0.001 0.003 0.01 0.03,,30,300,1.0,31,0x90678a80c20ebac7,True,0.8158333333333333,0.01,5
probe_corr-a8986239,2026-08-31T21:03:54+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed22,daf152204bbd72927ebe009bee77245588374523bc0144bb5e7d3d282686d97e,f087808ca635cff7ff23816ed69bcf872092e3ee826c2b73a96b833594ccb0d5,D_corr,,2,linear,186,,32,1,0x90678a80c20ebac7,RFF-int-spectrum-U0-2pi,pennylane,,,,0,val_full,600,val,0.8283333333333334,0.8650595979363103,0.8282756148594388,0.8190476298332214,0.0,0.08685470145160888,0.045395577369534895,59,29,0.34792291699704947,9c5317c-dirty,440d35196202,0.01,0.001 0.003 0.01 0.03,,30,300,1.0,31,0x90678a80c20ebac7,True,0.82,0.01,5
probe_corr-a8986239,2026-08-31T21:03:55+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed22,daf152204bbd72927ebe009bee77245588374523bc0144bb5e7d3d282686d97e,f087808ca635cff7ff23816ed69bcf872092e3ee826c2b73a96b833594ccb0d5,D_corr,,2,linear,186,,32,1,0x90678a80c20ebac7,RFF-int-spectrum-U0-2pi,pennylane,,,,0,test_full,1200,test,0.8358333333333333,0.881088546529723,0.8347979524450113,0.8171428442001343,0.0,0.08685470145160888,0.025778147433887844,62,32,0.3746439590031514,9c5317c-dirty,440d35196202,0.03,0.001 0.003 0.01 0.03,,30,300,1.0,31,0x90678a80c20ebac7,True,0.8158333333333333,0.01,5
probe_corr-a8986239,2026-08-31T21:03:55+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed22,daf152204bbd72927ebe009bee77245588374523bc0144bb5e7d3d282686d97e,f087808ca635cff7ff23816ed69bcf872092e3ee826c2b73a96b833594ccb0d5,D_corr,,2,linear,186,,32,1,0x90678a80c20ebac7,RFF-int-spectrum-U0-2pi,pennylane,,,,0,val_full,600,val,0.8366666666666667,0.8701965842376802,0.8365195342474894,0.8171428442001343,0.0,0.08685470145160888,0.025778147433887844,62,32,0.3746439590031514,9c5317c-dirty,440d35196202,0.03,0.001 0.003 0.01 0.03,,30,300,1.0,31,0x90678a80c20ebac7,True,0.82,0.01,5
probe_corr-a8986239,2026-08-31T21:04:03+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed22,daf152204bbd72927ebe009bee77245588374523bc0144bb5e7d3d282686d97e,f087808ca635cff7ff23816ed69bcf872092e3ee826c2b73a96b833594ccb0d5,B_corr,L1,2,linear,35,35,32,1,0x1ddc9c443a3565bb,U0-2pi,pennylane,,,,0,test_full,1200,test,0.7408333333333333,0.8286564625850341,0.7402053157667946,0.7440476417541504,0.0,0.01765858140373486,0.010590011388278912,55,25,1.09986754199781,9c5317c-dirty,440d35196202,0.001,0.001 0.003 0.01 0.03 0.1,,30,300,1.0,,,True,0.8325,1e-06,5
probe_corr-a8986239,2026-08-31T21:04:03+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed22,daf152204bbd72927ebe009bee77245588374523bc0144bb5e7d3d282686d97e,f087808ca635cff7ff23816ed69bcf872092e3ee826c2b73a96b833594ccb0d5,B_corr,L1,2,linear,35,35,32,1,0x1ddc9c443a3565bb,U0-2pi,pennylane,,,,0,val_full,600,val,0.7683333333333333,0.8300902864259028,0.7667778713027721,0.7440476417541504,0.0,0.01765858140373486,0.010590011388278912,55,25,1.09986754199781,9c5317c-dirty,440d35196202,0.001,0.001 0.003 0.01 0.03 0.1,,30,300,1.0,,,True,0.82,1e-06,5
