run_id,timestamp_utc,dataset,dataset_hash,pca_hash,arm,ansatz_level,R,dilution,socket_params_nominal,socket_params_effective,head_params,seed,init_seed,init_spec_id,backend,shots,session_id,calibration_set_id,repeat_index,eval_subset_id,n_eval,split,accuracy,auc,macro_f1,train_accuracy,theta_displacement,grad_rms_start,grad_rms_end,epochs_run,best_epoch,wall_seconds,git_commit,env_hash,lr_selected,lr_grid,g1_margin,patience,max_epochs,feature_scale,rff_width,rff_omega_seed,used_feature_cache,ridge_accuracy,ridge_alpha_selected,readout_order
probe_corr-4573258f,2026-08-31T20:39:39+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,4360508611e0e8963c01cd3994e98f0e069bb3b004ae6b18c71eecbf920853d1,2bf856a6c49a9c38010e4b719cd3d58e50f10d0c5c7048ed32accf1d9872633f,D_corr,,2,linear,186,,32,3,0x2fa4a57583dd981f,RFF-int-spectrum-U0-2pi,pennylane,,,,0,test_full,1200,test,0.8116666666666666,0.900652253694992,0.8105038975267684,0.8169047832489014,0.0,0.0959375824907543,0.07486378362294505,37,7,1.7590697089981404,9c5317c-dirty,440d35196202,0.03,0.001 0.003 0.01 0.03,,30,300,1.0,31,0x2fa4a57583dd981f,True,0.7883333333333333,1.0,5
probe_corr-4573258f,2026-08-31T20:39:39+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,4360508611e0e8963c01cd3994e98f0e069bb3b004ae6b18c71eecbf920853d1,2bf856a6c49a9c38010e4b719cd3d58e50f10d0c5c7048ed32accf1d9872633f,D_corr,,2,linear,186,,32,3,0x2fa4a57583dd981f,RFF-int-spectrum-U0-2pi,pennylane,,,,0,val_full,600,val,0.805,0.8843871198488897,0.7985947537089264,0.8169047832489014,0.0,0.0959375824907543,0.07486378362294505,37,7,1.7590697089981404,9c5317c-dirty,440d35196202,0.03,0.001 0.003 0.01 0.03,,30,300,1.0,31,0x2fa4a57583dd981f,True,0.7816666666666666,1.0,5
probe_corr-4573258f,2026-08-31T20:39:39+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,4360508611e0e8963c01cd3994e98f0e069bb3b004ae6b18c71eecbf920853d1,2bf856a6c49a9c38010e4b719cd3d58e50f10d0c5c7048ed32accf1d9872633f,D_corr,,2,linear,186,,32,2,0x91e7fa63153f1e66,RFF-int-spectrum-U0-2pi,pennylane,,,,0,test_full,1200,test,0.815,0.9075000834084009,0.814566807458535,0.8169047832489014,0.0,0.0647567878054756,0.03015458700870891,48,18,1.884679667004093,9c5317c-dirty,440d35196202,0.03,0.001 0.003 0.01 0.03,,30,300,1.0,31,0x91e7fa63153f1e66,True,0.7941666666666667,1e-06,5
probe_corr-4573258f,2026-08-31T20:39:39+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,4360508611e0e8963c01cd3994e98f0e069bb3b004ae6b18c71eecbf920853d1,2bf856a6c49a9c38010e4b719cd3d58e50f10d0c5c7048ed32accf1d9872633f,D_corr,,2,linear,186,,32,2,0x91e7fa63153f1e66,RFF-int-spectrum-U0-2pi,pennylane,,,,0,val_full,600,val,0.8,0.88499066736708,0.7942857142857143,0.8169047832489014,0.0,0.0647567878054756,0.03015458700870891,48,18,1.884679667004093,9c5317c-dirty,440d35196202,0.03,0.001 0.003 0.01 0.03,,30,300,1.0,31,0x91e7fa63153f1e66,True,0.77,1e-06,5
probe_corr-4573258f,2026-08-31T20:39:39+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,4360508611e0e8963c01cd3994e98f0e069bb3b004ae6b18c71eecbf920853d1,2bf856a6c49a9c38010e4b719cd3d58e50f10d0c5c7048ed32accf1d9872633f,D_corr,,2,linear,186,,32,1,0x90678a80c20ebac7,RFF-int-spectrum-U0-2pi,pennylane,,,,0,test_full,1200,test,0.815,0.9117205484936443,0.8145363408521302,0.816428542137146,0.0,0.07618038958253458,0.013460299254121339,95,65,2.1507720000008703,9c5317c-dirty,440d35196202,0.03,0.001 0.003 0.01 0.03,,30,300,1.0,31,0x90678a80c20ebac7,True,0.79,1e-06,5
probe_corr-4573258f,2026-08-31T20:39:39+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,4360508611e0e8963c01cd3994e98f0e069bb3b004ae6b18c71eecbf920853d1,2bf856a6c49a9c38010e4b719cd3d58e50f10d0c5c7048ed32accf1d9872633f,D_corr,,2,linear,186,,32,1,0x90678a80c20ebac7,RFF-int-spectrum-U0-2pi,pennylane,,,,0,val_full,600,val,0.8033333333333333,0.8879972281521387,0.7988064791133844,0.816428542137146,0.0,0.07618038958253458,0.013460299254121339,95,65,2.1507720000008703,9c5317c-dirty,440d35196202,0.03,0.001 0.003 0.01 0.03,,30,300,1.0,31,0x90678a80c20ebac7,True,0.7683333333333333,1e-06,5
probe_corr-4573258f,2026-08-31T20:39:39+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,4360508611e0e8963c01cd3994e98f0e069bb3b004ae6b18c71eecbf920853d1,2bf856a6c49a9c38010e4b719cd3d58e50f10d0c5c7048ed32accf1d9872633f,D_corr,,2,linear,186,,32,4,0x08204b729ae368af,RFF-int-spectrum-U0-2pi,pennylane,,,,0,test_full,1200,test,0.7958333333333333,0.9037383645280752,0.795816176220363,0.788095235824585,0.0,0.05037084074012773,0.03519252368564993,49,19,0.30504629200004274,9c5317c-dirty,440d35196202,0.03,0.001 0.003 0.01 0.03,,30,300,1.0,31,0x08204b729ae368af,True,0.7833333333333333,1e-06,5
probe_corr-4573258f,2026-08-31T20:39:39+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,4360508611e0e8963c01cd3994e98f0e069bb3b004ae6b18c71eecbf920853d1,2bf856a6c49a9c38010e4b719cd3d58e50f10d0c5c7048ed32accf1d9872633f,D_corr,,2,linear,186,,32,4,0x08204b729ae368af,RFF-int-spectrum-U0-2pi,pennylane,,,,0,val_full,600,val,0.7816666666666666,0.8809334868281342,0.7782010582010582,0.788095235824585,0.0,0.05037084074012773,0.03519252368564993,49,19,0.30504629200004274,9c5317c-dirty,440d35196202,0.03,0.001 0.003 0.01 0.03,,30,300,1.0,31,0x08204b729ae368af,True,0.765,1e-06,5
probe_corr-4573258f,2026-08-31T20:39:49+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,4360508611e0e8963c01cd3994e98f0e069bb3b004ae6b18c71eecbf920853d1,2bf856a6c49a9c38010e4b719cd3d58e50f10d0c5c7048ed32accf1d9872633f,B_corr,L1,2,linear,35,35,32,1,0x1ddc9c443a3565bb,U0-2pi,pennylane,,,,0,test_full,1200,test,0.7941666666666667,0.8820494000155696,0.7940463840340087,0.784761905670166,0.0,0.013359031120289976,0.04708740111648828,73,43,12.178828459000215,9c5317c-dirty,440d35196202,0.03,0.001 0.003 0.01 0.03,,30,300,1.0,,,True,0.7883333333333333,1e-06,5
probe_corr-4573258f,2026-08-31T20:39:49+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,4360508611e0e8963c01cd3994e98f0e069bb3b004ae6b18c71eecbf920853d1,2bf856a6c49a9c38010e4b719cd3d58e50f10d0c5c7048ed32accf1d9872633f,B_corr,L1,2,linear,35,35,32,1,0x1ddc9c443a3565bb,U0-2pi,pennylane,,,,0,val_full,600,val,0.7566666666666667,0.8507002268891596,0.7518019855841154,0.784761905670166,0.0,0.013359031120289976,0.04708740111648828,73,43,12.178828459000215,9c5317c-dirty,440d35196202,0.03,0.001 0.003 0.01 0.03,,30,300,1.0,,,True,0.7733333333333333,1e-06,5
