run_id,timestamp_utc,dataset,dataset_hash,pca_hash,arm,ansatz_level,R,dilution,socket_params_nominal,socket_params_effective,head_params,seed,init_seed,init_spec_id,backend,shots,session_id,calibration_set_id,repeat_index,eval_subset_id,n_eval,split,accuracy,auc,macro_f1,train_accuracy,theta_displacement,grad_rms_start,grad_rms_end,epochs_run,best_epoch,wall_seconds,git_commit,env_hash,lr_selected,lr_grid,g1_margin,patience,max_epochs,feature_scale,rff_width,rff_omega_seed,used_feature_cache,ridge_accuracy,ridge_alpha_selected,readout_order
probe_corr-d0996bfa,2026-08-29T08:12:17+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed22,daf152204bbd72927ebe009bee77245588374523bc0144bb5e7d3d282686d97e,f087808ca635cff7ff23816ed69bcf872092e3ee826c2b73a96b833594ccb0d5,D_corr,,2,linear,90,,16,1,0x7b8cbe548e0061c5,RFF-int-spectrum-U0-2pi,pennylane,,,,0,test_full,1200,test,0.7916666666666666,0.8427065270552666,0.790871397062719,0.772857129573822,0.0,0.06577155745329055,0.031201702702635743,197,167,2.8248598749923985,15d02d6-dirty,8f5e61236010,0.001,0.001 0.003 0.01 0.03,,30,300,1.0,15,0x7b8cbe548e0061c5,True,0.8008333333333333,1.0,2
probe_corr-d0996bfa,2026-08-29T08:12:17+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed22,daf152204bbd72927ebe009bee77245588374523bc0144bb5e7d3d282686d97e,f087808ca635cff7ff23816ed69bcf872092e3ee826c2b73a96b833594ccb0d5,D_corr,,2,linear,90,,16,1,0x7b8cbe548e0061c5,RFF-int-spectrum-U0-2pi,pennylane,,,,0,val_full,600,val,0.7816666666666666,0.8407867817114392,0.7816660601835005,0.772857129573822,0.0,0.06577155745329055,0.031201702702635743,197,167,2.8248598749923985,15d02d6-dirty,8f5e61236010,0.001,0.001 0.003 0.01 0.03,,30,300,1.0,15,0x7b8cbe548e0061c5,True,0.8116666666666666,1.0,2
probe_corr-d0996bfa,2026-08-29T08:12:19+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed22,daf152204bbd72927ebe009bee77245588374523bc0144bb5e7d3d282686d97e,f087808ca635cff7ff23816ed69bcf872092e3ee826c2b73a96b833594ccb0d5,D_corr,,2,linear,90,,16,1,0x7b8cbe548e0061c5,RFF-int-spectrum-U0-2pi,pennylane,,,,0,test_full,1200,test,0.7991666666666667,0.853716486594638,0.7981539320549284,0.7852380871772766,0.0,0.06577155745329055,0.016905985352383107,300,291,1.8203661250008736,15d02d6-dirty,8f5e61236010,0.003,0.001 0.003 0.01 0.03,,30,300,1.0,15,0x7b8cbe548e0061c5,True,0.8008333333333333,1.0,2
probe_corr-d0996bfa,2026-08-29T08:12:19+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed22,daf152204bbd72927ebe009bee77245588374523bc0144bb5e7d3d282686d97e,f087808ca635cff7ff23816ed69bcf872092e3ee826c2b73a96b833594ccb0d5,D_corr,,2,linear,90,,16,1,0x7b8cbe548e0061c5,RFF-int-spectrum-U0-2pi,pennylane,,,,0,val_full,600,val,0.8133333333333334,0.8503602561821739,0.8131651819971308,0.7852380871772766,0.0,0.06577155745329055,0.016905985352383107,300,291,1.8203661250008736,15d02d6-dirty,8f5e61236010,0.003,0.001 0.003 0.01 0.03,,30,300,1.0,15,0x7b8cbe548e0061c5,True,0.8116666666666666,1.0,2
probe_corr-d0996bfa,2026-08-29T08:12:20+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed22,daf152204bbd72927ebe009bee77245588374523bc0144bb5e7d3d282686d97e,f087808ca635cff7ff23816ed69bcf872092e3ee826c2b73a96b833594ccb0d5,D_corr,,2,linear,90,,16,1,0x7b8cbe548e0061c5,RFF-int-spectrum-U0-2pi,pennylane,,,,0,test_full,1200,test,0.8025,0.8538304210573119,0.8013576686486663,0.788095235824585,0.0,0.06577155745329055,0.04130101173570595,121,91,0.7379029160074424,15d02d6-dirty,8f5e61236010,0.01,0.001 0.003 0.01 0.03,,30,300,1.0,15,0x7b8cbe548e0061c5,True,0.8008333333333333,1.0,2
probe_corr-d0996bfa,2026-08-29T08:12:20+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed22,daf152204bbd72927ebe009bee77245588374523bc0144bb5e7d3d282686d97e,f087808ca635cff7ff23816ed69bcf872092e3ee826c2b73a96b833594ccb0d5,D_corr,,2,linear,90,,16,1,0x7b8cbe548e0061c5,RFF-int-spectrum-U0-2pi,pennylane,,,,0,val_full,600,val,0.8183333333333334,0.8505826365415405,0.8180173913043478,0.788095235824585,0.0,0.06577155745329055,0.04130101173570595,121,91,0.7379029160074424,15d02d6-dirty,8f5e61236010,0.01,0.001 0.003 0.01 0.03,,30,300,1.0,15,0x7b8cbe548e0061c5,True,0.8116666666666666,1.0,2
probe_corr-d0996bfa,2026-08-29T08:12:20+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed22,daf152204bbd72927ebe009bee77245588374523bc0144bb5e7d3d282686d97e,f087808ca635cff7ff23816ed69bcf872092e3ee826c2b73a96b833594ccb0d5,D_corr,,2,linear,90,,16,1,0x7b8cbe548e0061c5,RFF-int-spectrum-U0-2pi,pennylane,,,,0,test_full,1200,test,0.8091666666666667,0.8580737850695834,0.8075790602883934,0.7964285612106323,0.0,0.06577155745329055,0.043613397302464614,112,82,0.6728377909894334,15d02d6-dirty,8f5e61236010,0.03,0.001 0.003 0.01 0.03,,30,300,1.0,15,0x7b8cbe548e0061c5,True,0.8008333333333333,1.0,2
probe_corr-d0996bfa,2026-08-29T08:12:20+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed22,daf152204bbd72927ebe009bee77245588374523bc0144bb5e7d3d282686d97e,f087808ca635cff7ff23816ed69bcf872092e3ee826c2b73a96b833594ccb0d5,D_corr,,2,linear,90,,16,1,0x7b8cbe548e0061c5,RFF-int-spectrum-U0-2pi,pennylane,,,,0,val_full,600,val,0.8216666666666667,0.852395036470379,0.8210577660093373,0.7964285612106323,0.0,0.06577155745329055,0.043613397302464614,112,82,0.6728377909894334,15d02d6-dirty,8f5e61236010,0.03,0.001 0.003 0.01 0.03,,30,300,1.0,15,0x7b8cbe548e0061c5,True,0.8116666666666666,1.0,2
probe_corr-d0996bfa,2026-08-29T08:12:23+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed22,daf152204bbd72927ebe009bee77245588374523bc0144bb5e7d3d282686d97e,f087808ca635cff7ff23816ed69bcf872092e3ee826c2b73a96b833594ccb0d5,B_corr,L1,2,linear,35,35,16,1,0x1ddc9c443a3565bb,U0-2pi,pennylane,,,,0,test_full,1200,test,0.7283333333333334,0.8311908096571962,0.7278608695652173,0.729285717010498,0.0,0.01996140994665988,0.0066479177545152425,72,42,0.9744404579978436,15d02d6-dirty,8f5e61236010,0.001,0.001 0.003 0.01 0.03 0.1,,30,300,1.0,,,True,0.8041666666666667,1e-06,2
probe_corr-d0996bfa,2026-08-29T08:12:23+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed22,daf152204bbd72927ebe009bee77245588374523bc0144bb5e7d3d282686d97e,f087808ca635cff7ff23816ed69bcf872092e3ee826c2b73a96b833594ccb0d5,B_corr,L1,2,linear,35,35,16,1,0x1ddc9c443a3565bb,U0-2pi,pennylane,,,,0,val_full,600,val,0.765,0.8350938445116529,0.7640029123044865,0.729285717010498,0.0,0.01996140994665988,0.0066479177545152425,72,42,0.9744404579978436,15d02d6-dirty,8f5e61236010,0.001,0.001 0.003 0.01 0.03 0.1,,30,300,1.0,,,True,0.7983333333333333,1e-06,2
