run_id,timestamp_utc,dataset,dataset_hash,pca_hash,arm,ansatz_level,R,dilution,socket_params_nominal,socket_params_effective,head_params,seed,init_seed,init_spec_id,backend,shots,session_id,calibration_set_id,repeat_index,eval_subset_id,n_eval,split,accuracy,auc,macro_f1,train_accuracy,theta_displacement,grad_rms_start,grad_rms_end,epochs_run,best_epoch,wall_seconds,git_commit,env_hash,lr_selected,lr_grid,g1_margin,patience,max_epochs,feature_scale,rff_width,rff_omega_seed,used_feature_cache,ridge_accuracy,ridge_alpha_selected,readout_order
probe_corr-cff5d956,2026-08-31T23:17:31+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed33,5d05157a8a23e9156d9012fe5bfc8926359e808f10eae8c6681f7702f3b4462c,536dc33fc72f70f24b5e4a66498bcb9f9e3efe2f2c171de6faeab9c91f3265a1,D_corr,,2,linear,186,,32,3,0x2fa4a57583dd981f,RFF-int-spectrum-U0-2pi,pennylane,,,,0,test_full,1200,test,0.8183333333333334,0.8667025750797475,0.8182924491343886,0.8378571271896362,0.0,0.09393505671632837,0.03752986645595132,66,36,1.7671077080012765,9c5317c-dirty,440d35196202,0.03,0.001 0.003 0.01 0.03,,30,300,1.0,31,0x2fa4a57583dd981f,True,0.82,1e-06,5
probe_corr-cff5d956,2026-08-31T23:17:31+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed33,5d05157a8a23e9156d9012fe5bfc8926359e808f10eae8c6681f7702f3b4462c,536dc33fc72f70f24b5e4a66498bcb9f9e3efe2f2c171de6faeab9c91f3265a1,D_corr,,2,linear,186,,32,3,0x2fa4a57583dd981f,RFF-int-spectrum-U0-2pi,pennylane,,,,0,val_full,600,val,0.82,0.846945931805279,0.8176579172482104,0.8378571271896362,0.0,0.09393505671632837,0.03752986645595132,66,36,1.7671077080012765,9c5317c-dirty,440d35196202,0.03,0.001 0.003 0.01 0.03,,30,300,1.0,31,0x2fa4a57583dd981f,True,0.8083333333333333,1e-06,5
probe_corr-cff5d956,2026-08-31T23:17:31+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed33,5d05157a8a23e9156d9012fe5bfc8926359e808f10eae8c6681f7702f3b4462c,536dc33fc72f70f24b5e4a66498bcb9f9e3efe2f2c171de6faeab9c91f3265a1,D_corr,,2,linear,186,,32,1,0x90678a80c20ebac7,RFF-int-spectrum-U0-2pi,pennylane,,,,0,test_full,1200,test,0.8083333333333333,0.8655695065011904,0.8080512753462727,0.8407142758369446,0.0,0.08908323014813148,0.02297571199434055,70,40,1.8043492910001078,9c5317c-dirty,440d35196202,0.03,0.001 0.003 0.01 0.03,,30,300,1.0,31,0x90678a80c20ebac7,True,0.7966666666666666,1e-06,5
probe_corr-cff5d956,2026-08-31T23:17:31+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed33,5d05157a8a23e9156d9012fe5bfc8926359e808f10eae8c6681f7702f3b4462c,536dc33fc72f70f24b5e4a66498bcb9f9e3efe2f2c171de6faeab9c91f3265a1,D_corr,,2,linear,186,,32,1,0x90678a80c20ebac7,RFF-int-spectrum-U0-2pi,pennylane,,,,0,val_full,600,val,0.8233333333333334,0.8483708296690453,0.8204525949681558,0.8407142758369446,0.0,0.08908323014813148,0.02297571199434055,70,40,1.8043492910001078,9c5317c-dirty,440d35196202,0.03,0.001 0.003 0.01 0.03,,30,300,1.0,31,0x90678a80c20ebac7,True,0.805,1e-06,5
probe_corr-cff5d956,2026-08-31T23:17:31+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed33,5d05157a8a23e9156d9012fe5bfc8926359e808f10eae8c6681f7702f3b4462c,536dc33fc72f70f24b5e4a66498bcb9f9e3efe2f2c171de6faeab9c91f3265a1,D_corr,,2,linear,186,,32,2,0x91e7fa63153f1e66,RFF-int-spectrum-U0-2pi,pennylane,,,,0,test_full,1200,test,0.795,0.8629489365621137,0.7948153338004204,0.8252381086349487,0.0,0.06267587394756396,0.042465898910509815,94,64,1.955727583997941,9c5317c-dirty,440d35196202,0.03,0.001 0.003 0.01 0.03,,30,300,1.0,31,0x91e7fa63153f1e66,True,0.7991666666666667,1.0,5
probe_corr-cff5d956,2026-08-31T23:17:31+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed33,5d05157a8a23e9156d9012fe5bfc8926359e808f10eae8c6681f7702f3b4462c,536dc33fc72f70f24b5e4a66498bcb9f9e3efe2f2c171de6faeab9c91f3265a1,D_corr,,2,linear,186,,32,2,0x91e7fa63153f1e66,RFF-int-spectrum-U0-2pi,pennylane,,,,0,val_full,600,val,0.8083333333333333,0.8465006512228519,0.8052910052910053,0.8252381086349487,0.0,0.06267587394756396,0.042465898910509815,94,64,1.955727583997941,9c5317c-dirty,440d35196202,0.03,0.001 0.003 0.01 0.03,,30,300,1.0,31,0x91e7fa63153f1e66,True,0.8016666666666666,1.0,5
probe_corr-cff5d956,2026-08-31T23:17:31+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed33,5d05157a8a23e9156d9012fe5bfc8926359e808f10eae8c6681f7702f3b4462c,536dc33fc72f70f24b5e4a66498bcb9f9e3efe2f2c171de6faeab9c91f3265a1,D_corr,,2,linear,186,,32,4,0x08204b729ae368af,RFF-int-spectrum-U0-2pi,pennylane,,,,0,test_full,1200,test,0.8041666666666667,0.863518261660699,0.8036593168875963,0.8264285922050476,0.0,0.0983706812377933,0.033294704723084975,94,64,0.5537439170002472,9c5317c-dirty,440d35196202,0.03,0.001 0.003 0.01 0.03,,30,300,1.0,31,0x08204b729ae368af,True,0.7958333333333333,1e-06,5
probe_corr-cff5d956,2026-08-31T23:17:31+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed33,5d05157a8a23e9156d9012fe5bfc8926359e808f10eae8c6681f7702f3b4462c,536dc33fc72f70f24b5e4a66498bcb9f9e3efe2f2c171de6faeab9c91f3265a1,D_corr,,2,linear,186,,32,4,0x08204b729ae368af,RFF-int-spectrum-U0-2pi,pennylane,,,,0,val_full,600,val,0.795,0.8468568756887933,0.7905973084093056,0.8264285922050476,0.0,0.0983706812377933,0.033294704723084975,94,64,0.5537439170002472,9c5317c-dirty,440d35196202,0.03,0.001 0.003 0.01 0.03,,30,300,1.0,31,0x08204b729ae368af,True,0.7833333333333333,1e-06,5
probe_corr-cff5d956,2026-08-31T23:17:41+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed33,5d05157a8a23e9156d9012fe5bfc8926359e808f10eae8c6681f7702f3b4462c,536dc33fc72f70f24b5e4a66498bcb9f9e3efe2f2c171de6faeab9c91f3265a1,B_corr,L1,2,linear,35,35,32,1,0x1ddc9c443a3565bb,U0-2pi,pennylane,,,,0,test_full,1200,test,0.7891666666666667,0.8305560129381919,0.7891489493214361,0.8035714030265808,0.0,0.02816265097703881,0.01811158846914666,106,76,11.711521125005675,9c5317c-dirty,440d35196202,0.03,0.001 0.003 0.01 0.03,,30,300,1.0,,,True,0.7975,1e-06,5
probe_corr-cff5d956,2026-08-31T23:17:41+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed33,5d05157a8a23e9156d9012fe5bfc8926359e808f10eae8c6681f7702f3b4462c,536dc33fc72f70f24b5e4a66498bcb9f9e3efe2f2c171de6faeab9c91f3265a1,B_corr,L1,2,linear,35,35,32,1,0x1ddc9c443a3565bb,U0-2pi,pennylane,,,,0,val_full,600,val,0.7866666666666666,0.8216762587525465,0.7851748251748252,0.8035714030265808,0.0,0.02816265097703881,0.01811158846914666,106,76,11.711521125005675,9c5317c-dirty,440d35196202,0.03,0.001 0.003 0.01 0.03,,30,300,1.0,,,True,0.795,1e-06,5
