run_id,timestamp_utc,dataset_seed,dataset,arm,ansatz_level,dilution,rff_width,seed,lr,lr_grid,in_selection,val_accuracy,test_accuracy,train_accuracy,best_epoch,epochs_run,theta_displacement,wall_seconds,readout_order
probe_corr-116a5e1c,2026-08-29T07:16:30+00:00,11,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,D_corr,,linear,15,1,0.001,0.001 0.003 0.01 0.03,False,0.7733333333333333,0.7933333333333333,0.7807142734527588,46,76,0.0,2.0535185409971746,2
probe_corr-116a5e1c,2026-08-29T07:16:30+00:00,11,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,D_corr,,linear,15,1,0.003,0.001 0.003 0.01 0.03,False,0.7733333333333333,0.795,0.7804762125015259,18,48,0.0,0.40951329199015163,2
probe_corr-116a5e1c,2026-08-29T07:16:31+00:00,11,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,D_corr,,linear,15,1,0.01,0.001 0.003 0.01 0.03,False,0.7766666666666666,0.7991666666666667,0.7850000262260437,8,38,0.0,0.3686438329896191,2
probe_corr-116a5e1c,2026-08-29T07:16:32+00:00,11,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,D_corr,,linear,15,1,0.03,0.001 0.003 0.01 0.03,False,0.79,0.8008333333333333,0.8004761934280396,78,108,0.0,0.860080584010575,2
probe_corr-116a5e1c,2026-08-29T07:16:41+00:00,11,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,B_corr,L1,linear,,1,0.001,0.001 0.003 0.01 0.03 0.1,True,0.6983333333333334,0.7466666666666667,0.7307142615318298,87,117,0.0,1.984542167003383,2
probe_corr-116a5e1c,2026-08-29T07:16:43+00:00,11,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,B_corr,L1,linear,,1,0.003,0.001 0.003 0.01 0.03 0.1,True,0.7166666666666667,0.7391666666666666,0.738095223903656,162,192,0.0,1.6134333749942016,2
probe_corr-116a5e1c,2026-08-29T07:16:44+00:00,11,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,B_corr,L1,linear,,1,0.01,0.001 0.003 0.01 0.03 0.1,True,0.7333333333333333,0.7616666666666667,0.7504761815071106,57,87,0.0,0.7733665000123437,2
probe_corr-116a5e1c,2026-08-29T07:16:44+00:00,11,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,B_corr,L1,linear,,1,0.03,0.001 0.003 0.01 0.03 0.1,True,0.7366666666666667,0.7825,0.7716666460037231,43,73,0.0,0.5612765419937205,2
probe_corr-116a5e1c,2026-08-29T07:16:45+00:00,11,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,B_corr,L1,linear,,1,0.1,0.001 0.003 0.01 0.03 0.1,True,0.745,0.7791666666666667,0.7704761624336243,12,42,0.0,0.41808295898954384,2
probe_corr-116a5e1c,2026-08-29T07:26:18+00:00,11,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,A_corr,L1,linear,,1,0.1,0.001 0.003 0.01 0.03 0.1,True,0.81,0.8175,0.8247619271278381,9,39,0.7255074977874756,590.5730213749921,2
probe_corr-116a5e1c,2026-08-29T07:26:22+00:00,11,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,A_corr,L1,linear,,1,0.03,0.001 0.003 0.01 0.03 0.1,True,0.81,0.8216666666666667,0.8190476298332214,9,39,0.7467291355133057,594.4166706660035,2
probe_corr-116a5e1c,2026-08-29T07:26:23+00:00,11,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,D_corr,,linear,15,2,0.001,0.001 0.003 0.01 0.03,False,0.7683333333333333,0.7625,0.7633333206176758,16,46,0.0,0.41761033299553674,2
probe_corr-116a5e1c,2026-08-29T07:26:23+00:00,11,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,D_corr,,linear,15,2,0.003,0.001 0.003 0.01 0.03,False,0.77,0.765,0.7664285898208618,5,35,0.0,0.31036375000257976,2
probe_corr-116a5e1c,2026-08-29T07:26:24+00:00,11,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,D_corr,,linear,15,2,0.01,0.001 0.003 0.01 0.03,False,0.7766666666666666,0.7708333333333334,0.7702381014823914,74,104,0.0,0.9158234589995118,2
probe_corr-116a5e1c,2026-08-29T07:26:25+00:00,11,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,D_corr,,linear,15,2,0.03,0.001 0.003 0.01 0.03,False,0.7766666666666666,0.7833333333333333,0.7769047617912292,72,102,0.0,0.9486464999936288,2
probe_corr-116a5e1c,2026-08-29T07:26:32+00:00,11,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,B_corr,L1,linear,,2,0.001,0.001 0.003 0.01 0.03 0.1,True,0.77,0.7683333333333333,0.7604761719703674,173,203,0.0,1.8051975420094095,2
