run_id,timestamp_utc,dataset,dataset_hash,pca_hash,arm,ansatz_level,R,dilution,socket_params_nominal,socket_params_effective,head_params,seed,init_seed,init_spec_id,backend,shots,session_id,calibration_set_id,repeat_index,eval_subset_id,n_eval,split,accuracy,auc,macro_f1,train_accuracy,theta_displacement,grad_rms_start,grad_rms_end,epochs_run,best_epoch,wall_seconds,git_commit,env_hash,lr_selected,lr_grid,g1_margin,patience,max_epochs,feature_scale,rff_width,rff_omega_seed,used_feature_cache,ridge_accuracy,ridge_alpha_selected,readout_order
probe_corr-ab5ebed0,2026-08-29T07:56:59+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,4360508611e0e8963c01cd3994e98f0e069bb3b004ae6b18c71eecbf920853d1,2bf856a6c49a9c38010e4b719cd3d58e50f10d0c5c7048ed32accf1d9872633f,D_corr,,2,linear,90,,16,3,0xe714d5984475e309,RFF-int-spectrum-U0-2pi,pennylane,,,,0,test_full,1200,test,0.8008333333333333,0.8950444288748763,0.7997809318564035,0.7954761981964111,0.0,0.06251795425171992,0.060270593053940676,37,7,1.388312124996446,15d02d6-dirty,8f5e61236010,0.03,0.001 0.003 0.01 0.03,,30,300,1.0,15,0xe714d5984475e309,True,0.7991666666666667,1e-06,2
probe_corr-ab5ebed0,2026-08-29T07:56:59+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,4360508611e0e8963c01cd3994e98f0e069bb3b004ae6b18c71eecbf920853d1,2bf856a6c49a9c38010e4b719cd3d58e50f10d0c5c7048ed32accf1d9872633f,D_corr,,2,linear,90,,16,3,0xe714d5984475e309,RFF-int-spectrum-U0-2pi,pennylane,,,,0,val_full,600,val,0.7833333333333333,0.8708520079131785,0.7773947191177981,0.7954761981964111,0.0,0.06251795425171992,0.060270593053940676,37,7,1.388312124996446,15d02d6-dirty,8f5e61236010,0.03,0.001 0.003 0.01 0.03,,30,300,1.0,15,0xe714d5984475e309,True,0.7566666666666667,1e-06,2
probe_corr-ab5ebed0,2026-08-29T07:56:59+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,4360508611e0e8963c01cd3994e98f0e069bb3b004ae6b18c71eecbf920853d1,2bf856a6c49a9c38010e4b719cd3d58e50f10d0c5c7048ed32accf1d9872633f,D_corr,,2,linear,90,,16,1,0x7b8cbe548e0061c5,RFF-int-spectrum-U0-2pi,pennylane,,,,0,test_full,1200,test,0.8008333333333333,0.9010414928991648,0.8006825995492425,0.8004761934280396,0.0,0.06336943316087175,0.041326857912445746,108,78,1.8352480409957934,15d02d6-dirty,8f5e61236010,0.03,0.001 0.003 0.01 0.03,,30,300,1.0,15,0x7b8cbe548e0061c5,True,0.7925,1e-06,2
probe_corr-ab5ebed0,2026-08-29T07:56:59+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,4360508611e0e8963c01cd3994e98f0e069bb3b004ae6b18c71eecbf920853d1,2bf856a6c49a9c38010e4b719cd3d58e50f10d0c5c7048ed32accf1d9872633f,D_corr,,2,linear,90,,16,1,0x7b8cbe548e0061c5,RFF-int-spectrum-U0-2pi,pennylane,,,,0,val_full,600,val,0.79,0.8796146237328296,0.7853833575581395,0.8004761934280396,0.0,0.06336943316087175,0.041326857912445746,108,78,1.8352480409957934,15d02d6-dirty,8f5e61236010,0.03,0.001 0.003 0.01 0.03,,30,300,1.0,15,0x7b8cbe548e0061c5,True,0.755,1e-06,2
probe_corr-ab5ebed0,2026-08-29T07:56:59+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,4360508611e0e8963c01cd3994e98f0e069bb3b004ae6b18c71eecbf920853d1,2bf856a6c49a9c38010e4b719cd3d58e50f10d0c5c7048ed32accf1d9872633f,D_corr,,2,linear,90,,16,2,0xd8bf36fe99450b24,RFF-int-spectrum-U0-2pi,pennylane,,,,0,test_full,1200,test,0.7833333333333333,0.9002268708504321,0.7831791496175058,0.7769047617912292,0.0,0.05387650284843469,0.02356455565180589,102,72,1.7734719580039382,15d02d6-dirty,8f5e61236010,0.03,0.001 0.003 0.01 0.03,,30,300,1.0,15,0xd8bf36fe99450b24,True,0.77,1.0,2
probe_corr-ab5ebed0,2026-08-29T07:56:59+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,4360508611e0e8963c01cd3994e98f0e069bb3b004ae6b18c71eecbf920853d1,2bf856a6c49a9c38010e4b719cd3d58e50f10d0c5c7048ed32accf1d9872633f,D_corr,,2,linear,90,,16,2,0xd8bf36fe99450b24,RFF-int-spectrum-U0-2pi,pennylane,,,,0,val_full,600,val,0.7766666666666666,0.8835712130187434,0.7753462015625174,0.7769047617912292,0.0,0.05387650284843469,0.02356455565180589,102,72,1.7734719580039382,15d02d6-dirty,8f5e61236010,0.03,0.001 0.003 0.01 0.03,,30,300,1.0,15,0xd8bf36fe99450b24,True,0.7633333333333333,1.0,2
probe_corr-ab5ebed0,2026-08-29T07:57:00+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,4360508611e0e8963c01cd3994e98f0e069bb3b004ae6b18c71eecbf920853d1,2bf856a6c49a9c38010e4b719cd3d58e50f10d0c5c7048ed32accf1d9872633f,D_corr,,2,linear,90,,16,4,0x6b2d4c7f3d8a2b1d,RFF-int-spectrum-U0-2pi,pennylane,,,,0,test_full,1200,test,0.7766666666666666,0.8872179405909764,0.7766443310997766,0.7702381014823914,0.0,0.047143322247332704,0.022410959849168473,54,24,0.38168424999457784,15d02d6-dirty,8f5e61236010,0.03,0.001 0.003 0.01 0.03,,30,300,1.0,15,0x6b2d4c7f3d8a2b1d,True,0.7691666666666667,1e-06,2
probe_corr-ab5ebed0,2026-08-29T07:57:00+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,4360508611e0e8963c01cd3994e98f0e069bb3b004ae6b18c71eecbf920853d1,2bf856a6c49a9c38010e4b719cd3d58e50f10d0c5c7048ed32accf1d9872633f,D_corr,,2,linear,90,,16,4,0x6b2d4c7f3d8a2b1d,RFF-int-spectrum-U0-2pi,pennylane,,,,0,val_full,600,val,0.77,0.8767086542008025,0.7676767676767677,0.7702381014823914,0.0,0.047143322247332704,0.022410959849168473,54,24,0.38168424999457784,15d02d6-dirty,8f5e61236010,0.03,0.001 0.003 0.01 0.03,,30,300,1.0,15,0x6b2d4c7f3d8a2b1d,True,0.7583333333333333,1e-06,2
probe_corr-ab5ebed0,2026-08-29T07:57:07+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,4360508611e0e8963c01cd3994e98f0e069bb3b004ae6b18c71eecbf920853d1,2bf856a6c49a9c38010e4b719cd3d58e50f10d0c5c7048ed32accf1d9872633f,B_corr,L1,2,linear,35,35,16,2,0x68f1fd9add9ea051,U0-2pi,pennylane,,,,0,test_full,1200,test,0.7983333333333333,0.8871539941502908,0.7982879481216607,0.7945238351821899,0.0,0.020430274609281367,0.03475425578180423,82,52,9.680171125000925,15d02d6-dirty,8f5e61236010,0.03,0.001 0.003 0.01 0.03,,30,300,1.0,,,True,0.7841666666666667,1e-06,2
probe_corr-ab5ebed0,2026-08-29T07:57:07+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,4360508611e0e8963c01cd3994e98f0e069bb3b004ae6b18c71eecbf920853d1,2bf856a6c49a9c38010e4b719cd3d58e50f10d0c5c7048ed32accf1d9872633f,B_corr,L1,2,linear,35,35,16,2,0x68f1fd9add9ea051,U0-2pi,pennylane,,,,0,val_full,600,val,0.7833333333333333,0.8656100859496373,0.780167748917749,0.7945238351821899,0.0,0.020430274609281367,0.03475425578180423,82,52,9.680171125000925,15d02d6-dirty,8f5e61236010,0.03,0.001 0.003 0.01 0.03,,30,300,1.0,,,True,0.7783333333333333,1e-06,2
probe_corr-ab5ebed0,2026-08-29T07:57:07+00:00,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,4360508611e0e8963c01cd3994e98f0e069bb3b004ae6b18c71eecbf920853d1,2bf856a6c49a9c38010e4b719cd3d58e50f10d0c5c7048ed32accf1d9872633f,B_corr,L1,2,linear,35,35,16,1,0x1ddc9c443a3565bb,U0-2pi,pennylane,,,,0,test_full,1200,test,0.7825,0.8808038345622172,0.7823898348538947,0.7716666460037231,0.0,0.04329889603368622,0.06029919949877673,73,43,9.883146874999511,15d02d6-dirty,8f5e61236010,0.03,0.001 0.003 0.01 0.03,,30,300,1.0,,,True,0.7708333333333334,1e-06,2
