run_id,timestamp_utc,dataset_seed,dataset,arm,ansatz_level,dilution,rff_width,seed,lr,lr_grid,in_selection,val_accuracy,test_accuracy,train_accuracy,best_epoch,epochs_run,theta_displacement,wall_seconds
a7_20260831T055216Z,2026-08-31T05:52:42+00:00,11,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,D_best,,linear,512,1,0.001,0.001 0.003 0.01 0.03,False,0.8133333333333334,0.8141666666666667,0.8185714483261108,130,160,0.0,1.3134544579997964
a7_20260831T055216Z,2026-08-31T05:52:43+00:00,11,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,D_best,,linear,512,1,0.003,0.001 0.003 0.01 0.03,False,0.825,0.8233333333333334,0.8302381038665771,79,109,0.0,0.8701739580001231
a7_20260831T055216Z,2026-08-31T05:52:44+00:00,11,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,D_best,,linear,512,1,0.01,0.001 0.003 0.01 0.03,False,0.835,0.8266666666666667,0.8361904621124268,99,129,0.0,1.0037864169999011
a7_20260831T055216Z,2026-08-31T05:52:45+00:00,11,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,D_best,,linear,512,1,0.03,0.001 0.003 0.01 0.03,False,0.8266666666666667,0.8175,0.822857141494751,33,63,0.0,0.5215030420004041
a7_20260831T055216Z,2026-08-31T05:58:16+00:00,11,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,A,L2,linear,,1,0.03,0.001 0.003 0.01 0.03,True,0.8033333333333333,0.8183333333333334,0.8238095045089722,14,44,0.9532207250595093,349.50340241699905
a7_20260831T055216Z,2026-08-31T06:01:51+00:00,11,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,A,L1,linear,,1,0.003,0.001 0.003 0.01 0.03,True,0.765,0.7933333333333333,0.7850000262260437,43,73,0.8319787383079529,564.7395152079998
a7_20260831T055216Z,2026-08-31T06:01:56+00:00,11,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,A,L2,linear,,1,0.01,0.001 0.003 0.01 0.03,True,0.8133333333333334,0.8291666666666667,0.8280952572822571,43,73,0.8251835703849792,569.8663005839999
a7_20260831T055216Z,2026-08-31T06:03:32+00:00,11,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,A,L1,linear,,1,0.001,0.001 0.003 0.01 0.03,True,0.75,0.78,0.7688094973564148,57,87,0.761138379573822,665.5894498749994
a7_20260831T055216Z,2026-08-31T06:03:34+00:00,11,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,A,L1,linear,,1,0.03,0.001 0.003 0.01 0.03,True,0.82,0.83,0.8297619223594666,57,87,0.8602797985076904,667.747261208
a7_20260831T055216Z,2026-08-31T06:09:02+00:00,11,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,A,L1,linear,,1,0.01,0.001 0.003 0.01 0.03,True,0.8033333333333333,0.8158333333333333,0.808571457862854,105,135,1.0613741874694824,996.161182625
a7_20260831T055216Z,2026-08-31T06:12:37+00:00,11,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,A,L2,linear,,1,0.003,0.001 0.003 0.01 0.03,True,0.8,0.8183333333333334,0.814047634601593,135,165,0.8518301248550415,1210.9742324160006
a7_20260831T055216Z,2026-08-31T06:18:26+00:00,11,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,A,L2,linear,,1,0.001,0.001 0.003 0.01 0.03,True,0.7883333333333333,0.7966666666666666,0.7954761981964111,187,217,0.8372806310653687,1559.4222912079995
